path_image,class
/workspace/datasets/CNR/PATCHES/RAINY/2015-11-21/camera5/R_2015-11-21_07.36_C05_310.jpg,1
/workspace/datasets/CNR/PATCHES/SUNNY/2016-01-13/camera7/S_2016-01-13_16.22_C07_311.jpg,1
/workspace/datasets/CNR/PATCHES/RAINY/2015-11-21/camera7/R_2015-11-21_12.48_C07_317.jpg,1
/workspace/datasets/CNR/PATCHES/RAINY/2015-12-22/camera6/R_2015-12-22_14.22_C06_307.jpg,1
/workspace/datasets/CNR/PATCHES/OVERCAST/2015-11-29/camera4/O_2015-11-29_14.47_C04_266.jpg,1
/workspace/datasets/CNR/PATCHES/OVERCAST/2015-12-18/camera7/O_2015-12-18_12.54_C07_316.jpg,0
/workspace/datasets/CNR/PATCHES/RAINY/2015-12-22/camera6/R_2015-12-22_08.52_C06_304.jpg,1
/workspace/datasets/CNR/PATCHES/RAINY/2016-02-12/camera5/R_2016-02-12_17.01_C05_272.jpg,1
/workspace/datasets/CNR/PATCHES/RAINY/2016-01-09/camera8/R_2016-01-09_08.12_C08_252.jpg,1
/workspace/datasets/CNR/PATCHES/RAINY/2015-11-21/camera2/R_2015-11-21_15.44_C02_186.jpg,0
/workspace/datasets/CNR/PATCHES/OVERCAST/2015-11-25/camera8/O_2015-11-25_11.33_C08_325.jpg,0
/workspace/datasets/CNR/PATCHES/RAINY/2016-01-09/camera1/R_2016-01-09_14.49_C01_224.jpg,1
/workspace/datasets/CNR/PATCHES/RAINY/2016-01-09/camera6/R_2016-01-09_12.23_C06_242.jpg,1
/workspace/datasets/CNR/PATCHES/OVERCAST/2015-11-29/camera9/O_2015-11-29_07.17_C09_295.jpg,1
/workspace/datasets/CNR/PATCHES/SUNNY/2016-01-18/camera9/S_2016-01-18_09.40_C09_220.jpg,0
/workspace/datasets/CNR/PATCHES/OVERCAST/2015-12-18/camera9/O_2015-12-18_13.54_C09_219.jpg,0
/workspace/datasets/CNR/PATCHES/RAINY/2015-11-21/camera3/R_2015-11-21_12.45_C03_606.jpg,1
/workspace/datasets/CNR/PATCHES/RAINY/2015-11-21/camera8/R_2015-11-21_15.33_C08_249.jpg,1
/workspace/datasets/CNR/PATCHES/SUNNY/2016-01-15/camera7/S_2016-01-15_07.41_C07_207.jpg,1
/workspace/datasets/CNR/PATCHES/SUNNY/2016-01-18/camera3/S_2016-01-18_13.35_C03_192.jpg,1
/workspace/datasets/CNR/PATCHES/SUNNY/2016-01-16/camera5/S_2016-01-16_09.12_C05_299.jpg,1
/workspace/datasets/CNR/PATCHES/OVERCAST/2015-11-29/camera2/O_2015-11-29_15.44_C02_602.jpg,1
/workspace/datasets/CNR/PATCHES/RAINY/2015-12-22/camera4/R_2015-12-22_16.21_C04_196.jpg,0
/workspace/datasets/CNR/PATCHES/RAINY/2015-11-21/camera5/R_2015-11-21_08.06_C05_267.jpg,1
/workspace/datasets/CNR/PATCHES/OVERCAST/2015-11-29/camera2/O_2015-11-29_12.44_C02_185.jpg,1
/workspace/datasets/CNR/PATCHES/RAINY/2015-12-22/camera3/R_2015-12-22_10.48_C03_223.jpg,0
/workspace/datasets/CNR/PATCHES/RAINY/2015-12-22/camera1/R_2015-12-22_09.18_C01_194.jpg,1
/workspace/datasets/CNR/PATCHES/OVERCAST/2015-11-29/camera9/O_2015-11-29_15.47_C09_326.jpg,1
/workspace/datasets/CNR/PATCHES/SUNNY/2016-01-15/camera9/S_2016-01-15_10.10_C09_296.jpg,0
/workspace/datasets/CNR/PATCHES/RAINY/2015-12-22/camera9/R_2015-12-22_07.54_C09_296.jpg,1
/workspace/datasets/CNR/PATCHES/SUNNY/2016-01-18/camera4/S_2016-01-18_08.38_C04_228.jpg,0
/workspace/datasets/CNR/PATCHES/OVERCAST/2015-12-18/camera2/O_2015-12-18_16.47_C02_602.jpg,0
/workspace/datasets/CNR/PATCHES/SUNNY/2015-12-10/camera6/S_2015-12-10_07.19_C06_202.jpg,1
/workspace/datasets/CNR/PATCHES/OVERCAST/2015-12-03/camera5/O_2015-12-03_12.18_C05_199.jpg,0
/workspace/datasets/CNR/PATCHES/OVERCAST/2015-12-18/camera4/O_2015-12-18_09.21_C04_196.jpg,0
/workspace/datasets/CNR/PATCHES/RAINY/2016-01-09/camera2/R_2016-01-09_15.53_C02_188.jpg,1
/workspace/datasets/CNR/PATCHES/RAINY/2015-12-22/camera7/R_2015-12-22_10.24_C07_239.jpg,0
/workspace/datasets/CNR/PATCHES/OVERCAST/2015-11-25/camera6/O_2015-11-25_11.48_C06_307.jpg,0
/workspace/datasets/CNR/PATCHES/SUNNY/2016-01-13/camera9/S_2016-01-13_15.22_C09_218.jpg,0
/workspace/datasets/CNR/PATCHES/OVERCAST/2015-11-29/camera1/O_2015-11-29_08.10_C01_195.jpg,1
/workspace/datasets/CNR/PATCHES/OVERCAST/2015-11-29/camera3/O_2015-11-29_09.16_C03_223.jpg,1
/workspace/datasets/CNR/PATCHES/SUNNY/2015-12-10/camera1/S_2015-12-10_09.11_C01_196.jpg,1
/workspace/datasets/CNR/PATCHES/OVERCAST/2015-11-29/camera3/O_2015-11-29_08.16_C03_188.jpg,1
/workspace/datasets/CNR/PATCHES/RAINY/2016-01-09/camera9/R_2016-01-09_12.55_C09_291.jpg,1
